bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,flux_max,flux_min,flux_mean,flux_std,zcr_max,zcr_min,zcr_mean,zcr_std,chroma_max,chroma_min,chroma_mean,chroma_std,mfcc_0_max,mfcc_0_min,mfcc_0_mean,mfcc_0_std,mfcc_1_max,mfcc_1_min,mfcc_1_mean,mfcc_1_std,mfcc_2_max,mfcc_2_min,mfcc_2_mean,mfcc_2_std,mfcc_3_max,mfcc_3_min,mfcc_3_mean,mfcc_3_std,mfcc_4_max,mfcc_4_min,mfcc_4_mean,mfcc_4_std,mfcc_5_max,mfcc_5_min,mfcc_5_mean,mfcc_5_std,mfcc_6_max,mfcc_6_min,mfcc_6_mean,mfcc_6_std,mfcc_7_max,mfcc_7_min,mfcc_7_mean,mfcc_7_std,mfcc_8_max,mfcc_8_min,mfcc_8_mean,mfcc_8_std,mfcc_9_max,mfcc_9_min,mfcc_9_mean,mfcc_9_std,mfcc_10_max,mfcc_10_min,mfcc_10_mean,mfcc_10_std,mfcc_11_max,mfcc_11_min,mfcc_11_mean,mfcc_11_std,mfcc_12_max,mfcc_12_min,mfcc_12_mean,mfcc_12_std,mfcc_13_max,mfcc_13_min,mfcc_13_mean,mfcc_13_std,mfcc_14_max,mfcc_14_min,mfcc_14_mean,mfcc_14_std,mfcc_15_max,mfcc_15_min,mfcc_15_mean,mfcc_15_std,mfcc_16_max,mfcc_16_min,mfcc_16_mean,mfcc_16_std,mfcc_17_max,mfcc_17_min,mfcc_17_mean,mfcc_17_std,mfcc_18_max,mfcc_18_min,mfcc_18_mean,mfcc_18_std,mfcc_19_max,mfcc_19_min,mfcc_19_mean,mfcc_19_std,mfcc_20_max,mfcc_20_min,mfcc_20_mean,mfcc_20_std,genre
3057.013237295143,1159.7895897365247,2348.189624517725,313.0567336066038,17.604208,0.0,1.8873043,2.6620147,0.3515625,0.00830078125,0.09981534503192724,0.0538490863271812,1.0,0.001267415,0.45301628,0.29459018,-5.8948913,-431.58182,-154.6233,64.6612,181.03548,29.982151,97.9326,23.950628,52.77497,-61.383915,-10.35732,16.678543,70.89339,-16.157394,39.123672,11.402753,24.698116,-48.52804,-11.213964,10.783191,51.395977,-11.688881,24.11131,11.315435,23.007122,-34.42248,-11.846502,8.612497,53.260612,-7.3393993,24.19123,9.199992,23.552902,-38.457886,-13.460304,8.217457,46.163246,-2.8193538,20.553188,8.296798,33.65927,-30.139442,-8.327632,7.870152,28.808907,-22.31062,5.867451,7.971082,31.622128,-34.63333,-9.686904,8.412937,23.698597,-18.717178,3.944323,6.6665874,13.663317,-37.615265,-8.819821,6.7954965,30.601847,-14.988544,3.312212,6.568851,33.050926,-30.416786,-0.29934305,7.928495,43.22602,-24.473745,7.594323,8.097561,32.232327,-20.191593,0.6562107,8.038605,36.815067,-23.902473,0.80801904,8.390779,55.729713,-36.061516,-2.0350542,12.005023,disco
3320.4042246459676,1447.3922682721077,2414.2415108249616,322.6535502881335,15.293266,0.0,1.6764853,2.3126366,0.486328125,0.01318359375,0.08475043234810371,0.04932205774309747,1.0,0.003928652,0.38869795,0.30327556,-56.366863,-384.31476,-219.45564,57.613033,153.76474,5.2238417,94.70133,24.533634,114.04548,-39.83692,12.129364,21.661867,96.298416,-9.035844,48.870068,16.422907,24.551044,-46.685432,-7.2120833,11.801904,51.46996,-40.91102,16.628513,17.302036,28.344715,-50.78202,-15.087896,10.998444,46.139637,-5.133873,21.71444,8.27242,10.468709,-54.456223,-20.00235,10.312285,44.12123,-18.159454,13.238806,9.849202,7.7986794,-51.732788,-15.698359,8.914496,28.693336,-27.70493,5.0570116,8.494017,11.299353,-38.94955,-15.283744,8.5628195,21.087141,-23.932224,0.07390096,7.898872,15.124405,-32.52226,-9.203971,7.8850284,22.305065,-26.087578,0.23449893,7.152413,13.859898,-36.36337,-9.558946,8.500452,24.602522,-26.982107,-0.7515613,7.5853252,26.600441,-29.845333,-4.5294027,7.8478575,19.326283,-28.603527,-3.6864765,6.835228,21.562199,-32.631294,-4.9973702,7.774889,disco
3207.934543429565,991.2578797172034,2208.341002282435,398.0777075128056,25.021545,0.0,1.8188767,2.7145944,0.54833984375,0.0107421875,0.11643089081849846,0.06784558275257073,1.0,0.0004919393,0.35838354,0.30740917,-32.003475,-538.84814,-193.22008,113.88024,188.676,-28.145878,89.19422,35.43796,49.092827,-90.196556,-20.013872,20.636734,92.82457,-47.74079,38.74353,16.54587,43.303307,-46.61417,-2.71596,13.630224,48.12716,-67.660385,17.057264,15.452225,30.815289,-51.90496,-7.9501605,13.338813,38.47381,-18.712454,16.08651,10.441799,27.685202,-44.24282,-16.764881,11.973788,37.150105,-27.624123,7.716307,10.118974,19.021711,-44.1634,-15.71264,10.913304,45.951485,-38.516975,9.034708,11.281745,35.437786,-43.64009,-11.31675,9.881114,64.92769,-19.53991,3.8953853,11.188242,41.34673,-41.548573,-8.224794,10.95954,54.58985,-25.632706,3.017059,10.026344,35.916893,-38.411625,-6.879084,10.190722,60.171543,-30.212065,-0.7077228,10.551892,34.213825,-35.26063,-6.407636,9.08368,40.981834,-31.505634,-0.54687506,9.33105,45.31732,-31.528025,-1.0690643,12.625933,disco
3501.8030625008087,1029.0762121662674,2387.371045064154,466.52569637600055,16.443958,0.0,1.7224989,2.238298,0.47998046875,0.01220703125,0.13824595164957432,0.07751722803035366,1.0,0.009450057,0.42267153,0.29346332,100.626335,-269.11832,-63.650337,65.72754,187.17873,1.6709514,94.46596,33.392223,59.068306,-68.74817,-13.425887,19.394749,87.26042,-7.819289,32.77123,14.438787,40.042305,-63.25375,-13.71462,18.473139,70.57385,-10.978968,26.78027,13.067032,19.990479,-62.02664,-19.395613,14.919654,52.02154,-7.0587616,24.652544,10.08553,21.847874,-39.502407,-11.667618,11.151326,46.82455,-16.04975,13.727572,10.355035,24.403667,-30.912144,-9.442895,9.3111925,30.54012,-26.190174,8.833796,8.261517,25.050861,-27.544651,-4.980146,8.37763,31.428854,-18.877174,9.214891,7.8658066,18.156147,-23.647093,-3.470476,6.911931,22.243725,-20.98487,1.4862686,7.1194253,10.348255,-32.285484,-8.885652,7.176998,19.166576,-17.34561,0.25321522,6.1611295,17.67436,-35.63375,-5.4527493,6.7590423,27.229942,-21.73293,-1.1330738,7.3932633,19.465378,-26.884998,-3.781239,7.201431,disco
3411.488511014971,1128.9104461664147,2210.9024033887117,375.638460310876,20.2752,0.0,1.6634059,2.0601306,0.36572265625,0.017578125,0.09003346918537151,0.05412156038592039,1.0,0.0021062251,0.41413277,0.3001226,-60.810696,-494.97784,-167.37817,58.44984,185.34804,23.841637,112.48347,27.633137,71.33161,-101.34254,-4.5824203,26.353039,98.33798,-72.875854,37.09087,23.013655,37.064697,-62.2461,-8.613286,15.575342,74.88142,-12.315346,27.826746,13.798317,24.656502,-51.01295,-14.716945,10.762978,54.56643,-10.224802,18.52263,10.251909,10.474419,-51.044632,-16.490128,10.3274975,50.80326,-17.761917,13.760587,9.328761,20.19724,-43.51345,-13.3312845,8.520008,32.585125,-14.5375,10.215414,7.757685,22.86052,-35.653305,-11.575291,8.815581,37.04355,-20.662182,6.7448573,7.893215,18.266123,-34.23837,-9.2008505,7.8618317,45.561897,-18.391535,4.9011545,8.210692,33.76367,-39.33152,-9.726244,8.522803,45.29283,-25.502846,1.5202272,8.104177,34.706257,-42.456272,-5.5773807,8.057555,26.863108,-32.606827,-2.06063,7.771852,35.2202,-31.203915,-2.047717,7.316766,disco
3049.7008773510042,1317.7343016157135,2100.1276133782126,298.74682661057017,27.471455,0.0,2.023376,3.4912038,0.5068359375,0.00927734375,0.1514639367260062,0.08198918731095182,1.0,0.0032332484,0.5035033,0.29722005,6.2452545,-468.55185,-197.17924,95.07004,178.59775,-38.371788,83.36067,33.072506,50.47777,-117.05614,-38.55783,27.624184,98.355,-1.2409947,43.7167,17.957018,38.61738,-42.361042,-7.2955394,12.736225,57.274063,-6.5998936,25.659225,10.766926,19.11626,-39.444267,-8.642003,9.155557,48.04269,-16.511131,13.397131,10.784185,16.633955,-40.454735,-12.153697,8.668726,37.59127,-17.055614,12.154943,8.748846,16.286594,-40.29741,-12.050202,8.357218,32.08468,-14.688377,10.627793,6.9252315,22.08226,-33.444366,-2.4053423,9.301925,41.31926,-15.368443,12.013289,9.200211,37.455196,-31.901989,1.374827,12.281172,32.648354,-18.269611,6.7643433,8.465106,19.012806,-23.8973,-3.3767767,7.6676006,15.904189,-24.325893,-1.6519369,6.3998585,21.956287,-26.159943,0.06695276,6.8308854,31.496256,-22.075094,1.4112642,6.040615,26.234413,-29.240526,-1.6167008,7.9237704,disco
3348.400495940292,2045.6498474242283,2745.8235600968997,236.52527611441616,20.643745,0.0,2.4111724,3.1732485,0.52734375,0.017578125,0.15866457345684984,0.09798764252916045,1.0,0.006424563,0.5680808,0.2799052,1.5231901,-394.50757,-166.76927,73.49578,128.96295,-39.21131,67.73106,31.74635,80.604904,-91.37842,11.18009,25.947447,90.995056,-23.542255,37.429214,20.447935,37.61002,-54.343636,-10.941419,14.805624,65.698044,-23.81224,27.39617,13.588634,28.902771,-51.627937,-18.940847,12.149266,54.488358,-1.995436,27.29737,8.618331,19.8648,-45.889023,-15.843282,10.156945,49.03959,-9.05441,20.550398,8.911378,42.459545,-34.663692,-8.622007,9.9488,49.588543,-11.248296,14.187619,9.115403,26.954775,-35.06804,-6.0489874,8.4485235,54.718407,-28.224243,12.008676,8.824745,51.184708,-39.71099,-6.0718484,9.729511,45.03976,-22.101383,7.280311,7.825419,43.79075,-26.408974,-4.233474,8.249381,42.811104,-18.846737,5.134376,7.8327675,33.376984,-27.683245,-4.5242863,7.509869,29.907068,-27.924955,3.4615293,6.669933,25.482048,-34.5081,-2.2594535,8.189487,disco
3254.4719491750025,1125.9153514071618,1875.2458292872518,367.24797264804283,12.288214,0.0,1.6114005,1.7798496,0.30712890625,0.013671875,0.09448204394833591,0.04594367995953293,1.0,0.0030253886,0.3950361,0.28886035,26.9447,-250.84514,-95.80325,59.687973,189.09427,8.212988,122.05659,29.159616,53.79897,-121.68965,-29.31912,28.571102,96.04302,10.238649,50.3165,14.444301,30.727312,-60.597206,-11.940644,14.532162,67.4484,-13.906813,28.410152,12.968089,41.33904,-37.026787,-7.0477815,11.344628,43.64959,-21.393076,11.851946,10.687645,23.125263,-38.361374,-8.612015,9.417223,34.105717,-17.11808,11.568434,8.123917,3.7954903,-41.903038,-18.395964,7.7079062,41.502327,-22.33765,6.8620915,9.7363825,10.238855,-40.53235,-11.662833,7.3961716,31.816183,-26.068933,2.6845434,8.969832,29.923763,-34.346542,-5.792651,8.751244,28.140167,-28.394669,0.64572144,7.255591,23.083504,-36.31126,-7.2554846,9.147409,31.496216,-26.042576,1.7374233,8.286097,19.450487,-31.657187,-6.154603,7.999392,20.752043,-38.24108,-3.7481859,9.182204,30.836636,-30.974504,-1.3529041,10.014404,disco
3416.945914050109,1326.000204033207,2190.274508033097,313.6827117320311,9.044583,0.0,1.4413719,1.3826373,0.5625,0.0263671875,0.10026696739551083,0.049968834840495475,1.0,0.0023366646,0.38454,0.2991919,-2.7621925,-231.93965,-100.293015,38.49396,179.45186,21.558796,110.01217,22.846567,34.9007,-80.39133,-26.644552,15.785413,79.54859,-11.807312,36.823757,13.414932,22.499298,-40.061172,-10.413421,10.577081,60.94168,-11.6733,28.777048,11.964576,18.676765,-46.719048,-14.843354,9.930246,42.02236,-3.5762548,21.28987,7.869549,6.1418333,-43.469204,-19.675669,7.56818,42.81819,-7.854838,18.522434,7.6527553,5.9534235,-38.72664,-16.387474,7.487041,30.8404,-14.095776,9.157715,7.657772,4.0987554,-35.67573,-13.791584,6.2746816,23.275024,-20.262165,3.9903712,6.737554,14.586181,-34.064186,-10.459232,7.5104327,33.910355,-24.07906,2.8376312,7.909515,27.524557,-24.077963,-4.316738,7.4694085,36.392036,-26.218071,3.1700072,8.13691,25.328129,-42.838493,-3.746579,8.556738,31.09862,-22.180204,3.5572653,8.33355,27.490002,-24.854921,-2.474787,8.503587,disco
2613.7977252328724,1360.0634710042355,2023.5212360349892,217.4878532641552,8.342875,0.0,1.2657377,1.1965259,0.27392578125,0.03466796875,0.13146859278250775,0.037883359985738115,1.0,0.0016414131,0.39795372,0.28557312,15.159489,-205.8221,-97.88562,37.7908,164.3523,44.64406,101.0036,19.497759,-3.5079565,-86.82013,-40.54761,12.000167,84.43521,18.83708,51.05019,11.151251,22.681501,-40.416237,-11.70962,8.126047,52.77079,-5.8105226,25.064747,9.402411,18.469276,-53.083694,-14.048207,6.9073033,42.450573,-10.864628,17.197395,7.325399,13.818371,-36.38907,-9.623668,6.5890794,37.050713,-16.332527,16.97353,7.0421157,15.81495,-36.80139,-7.1735234,7.178485,44.980515,-9.838219,11.723433,6.4498997,20.113266,-38.480576,-5.7162294,7.142876,27.377224,-12.96336,6.2494135,5.9091516,13.4867325,-24.052656,-6.060791,6.4491644,24.873468,-15.21769,4.6876745,6.0511813,12.753786,-27.176586,-6.252405,5.998661,20.137552,-19.126572,-0.98431545,5.4509683,25.638206,-25.641811,-2.744111,7.4425416,28.660732,-24.403265,0.6273676,7.2998695,27.092766,-30.248102,-3.989957,7.725821,disco
3315.4776942662606,1233.22582119389,2109.2513463740006,396.8477708378735,11.99581,0.0,1.5324999,1.8039184,0.3232421875,0.0166015625,0.1118704497629644,0.04070195939827017,1.0,0.0036403758,0.42988372,0.27935767,-8.601836,-256.71423,-114.932045,54.55774,186.0736,33.13051,113.46387,24.862429,58.722435,-84.38637,-29.804312,21.096144,86.36067,-6.4626675,42.612106,11.579897,30.949953,-39.827084,-10.32601,10.517976,61.969353,-15.6843815,26.973412,9.164789,14.618968,-37.536507,-14.493735,8.87751,54.57621,-1.9683489,21.240532,7.7455482,8.954476,-43.96099,-17.650537,8.565388,42.4302,-3.4036279,17.097872,6.8296056,18.19537,-34.319374,-13.478901,8.098745,27.561481,-20.484905,8.591482,6.2907352,11.367244,-32.5984,-11.4274235,6.8479013,28.26568,-18.568396,6.205875,6.8602505,11.685707,-44.186165,-10.899924,6.577151,31.215837,-18.934301,3.6583583,6.090048,9.305881,-31.710732,-10.31746,6.203924,26.398045,-22.63078,0.56217355,6.491904,39.29634,-26.055843,-4.1656847,7.916511,29.553263,-23.154533,3.4745607,7.8332486,20.201828,-36.244522,-5.231377,7.3844647,disco
2919.4347463408935,1503.5709410050142,2396.769294897613,309.6257431172721,12.125207,0.0,1.5170755,1.7767646,0.4306640625,0.0224609375,0.14616918416215172,0.06482923514345923,1.0,0.008157466,0.485514,0.27689317,0.34570202,-281.4712,-125.715775,43.148228,160.05325,20.9724,88.52808,24.155563,56.301697,-90.005554,-16.738844,18.788101,79.07988,6.217395,42.798134,14.374674,21.015623,-49.89473,-9.901169,10.969776,53.03268,-7.333507,29.185856,10.093543,7.80642,-44.502075,-19.342821,9.617682,46.072685,-7.867065,20.458702,8.298104,9.965784,-44.280403,-16.505531,8.055087,44.168797,-7.145008,15.012512,7.473812,20.320904,-31.722706,-8.765586,7.323069,30.753178,-10.682602,12.78412,6.7360506,14.358864,-31.767475,-7.7588887,6.4105206,26.519098,-11.664843,7.052417,6.544304,15.087778,-26.388002,-8.516408,5.750736,21.920124,-13.215007,3.2717617,5.7101307,24.687164,-32.37056,-6.498946,6.539882,27.60749,-13.891959,5.7955217,5.658152,15.410034,-29.36139,-3.5007174,5.9384475,18.315624,-22.355186,-0.049129214,5.934452,18.552433,-24.838478,-6.212265,5.771456,disco
3583.2367089310283,1010.2648195170035,2079.237240557308,500.1158809093261,24.47232,0.0,1.7867568,3.0189612,0.36962890625,0.0068359375,0.09159921935468267,0.05523465504563372,1.0,0.003135334,0.41647133,0.30881616,83.082985,-390.7912,-116.98034,91.93653,169.65045,-13.132633,98.51445,30.719923,52.023678,-99.45224,-19.014011,28.67583,82.52376,-0.60726786,44.84704,13.519484,49.544205,-28.118893,3.8032014,12.899583,63.635086,-1.239857,28.483183,11.46039,50.1448,-29.225555,-1.1026871,11.41515,45.56357,-12.0211525,14.693483,10.79174,36.31926,-30.523687,-7.7538214,10.155201,67.27977,-14.635059,9.756313,11.045193,22.338017,-42.371227,-10.111344,9.8856125,38.14643,-21.769184,6.3672557,9.60896,33.251804,-41.370834,-3.9202325,8.708837,44.493156,-18.20374,7.902921,9.756463,32.434067,-29.076473,-3.2126446,9.484837,42.514023,-23.889416,0.13058019,8.424802,26.604944,-33.231293,-7.841634,8.927873,42.039772,-26.921131,-1.7346324,9.312389,37.111492,-30.697187,-2.4309785,9.14377,40.449837,-37.26127,-0.7216535,10.887686,27.303448,-29.861391,-2.8567433,7.1934886,disco
3205.0603367516046,1257.6475053169113,2400.7893666931413,353.2997414312858,14.367545,0.0,1.4999416,1.8126228,0.2744140625,0.01708984375,0.11753292497097523,0.04933509961605914,1.0,0.0028862131,0.37072912,0.29169333,-11.859436,-295.4532,-123.78829,51.453743,183.72217,23.026566,89.824844,25.245052,56.19361,-70.889496,-1.8406466,24.407476,88.96074,5.454513,51.169796,14.302288,31.507053,-54.531082,-16.261305,11.357687,55.841805,-13.318977,28.283545,11.06776,18.065815,-39.062096,-12.495138,9.08723,49.315178,-6.950924,19.032148,8.526096,13.960459,-41.554703,-13.280038,8.25234,45.3272,-10.051081,18.50002,8.285219,5.2041626,-40.54042,-13.776396,7.453209,32.630283,-14.343996,12.866395,6.6446815,27.651543,-28.92923,-8.7555,8.347938,42.53286,-15.693411,8.260726,8.142345,21.125092,-32.82288,-8.236545,8.136553,23.85218,-23.718403,5.519253,6.420631,12.4182,-42.41442,-8.406669,7.5868473,27.266804,-29.630737,4.4795265,8.35453,34.396294,-26.24782,0.3087592,9.033332,35.55506,-23.568504,1.8299166,8.348252,19.863228,-43.97406,-9.066051,8.542408,disco
3160.8589993798605,1197.8500596648894,2302.6189119749583,341.68335637567293,18.066824,0.0,1.725202,2.1245224,0.64599609375,0.0234375,0.13708722849748453,0.06135603302080036,1.0,0.001940004,0.4083024,0.28685927,44.11392,-308.5875,-86.0438,58.69719,178.43701,-3.2695837,87.53873,26.847004,33.71879,-68.50059,-20.172316,17.168337,97.142914,6.106548,54.019077,13.825422,36.39392,-41.522423,-1.0642165,13.7445,47.40724,-17.512527,19.562546,10.334858,34.78076,-42.097527,-4.0897794,12.584568,45.393856,-4.8024225,21.03777,8.497526,22.378906,-56.263916,-19.567509,11.21366,41.17178,-28.605846,12.389662,11.338726,10.645398,-51.00939,-22.010809,9.717784,37.591427,-16.958971,9.599067,10.274913,19.519882,-47.650414,-15.931526,11.463783,30.900208,-25.798878,3.9723325,9.207187,11.299014,-39.8531,-13.932702,7.48718,29.215715,-25.88294,2.383717,8.701083,19.876863,-27.809738,-7.737426,7.708899,22.958462,-16.270967,3.4512784,6.985226,22.462955,-30.933304,-4.1580405,9.334471,29.442513,-20.349865,5.9184194,8.049137,31.221975,-44.115543,-3.1443076,10.3560915,disco
2871.0796884105735,1530.6390264879112,2353.7923808592336,296.15710628423494,9.515316,0.0,1.3663515,1.5668437,0.1962890625,0.01318359375,0.09361054506095201,0.03475261045401621,1.0,0.009203496,0.41693324,0.28005877,-28.353113,-265.0071,-130.00577,45.206978,173.20557,52.951706,102.49775,23.612421,30.251743,-36.38202,-4.4431324,11.0480995,82.58481,15.1206875,50.061092,10.685482,10.817051,-37.85553,-15.532888,7.3932953,53.411427,5.75681,32.12815,7.978372,6.0239325,-36.565796,-18.18232,8.362416,46.55493,3.6876054,24.28785,7.0603065,11.620583,-31.931013,-11.902589,6.813584,43.6524,-9.632008,13.763349,7.17811,8.118266,-33.106915,-12.898068,5.965174,24.240917,-15.763158,7.2710958,6.1891704,14.00057,-38.06754,-9.37947,9.149973,21.671484,-17.800364,4.6041646,6.496729,7.7351913,-30.103697,-9.579843,5.67146,25.156551,-17.340479,4.24868,6.3746653,12.878374,-24.263968,-4.6832943,5.29229,18.626188,-21.77478,-0.45490155,6.5220838,10.265106,-26.559654,-6.882829,5.3233542,26.13829,-21.105993,4.7626505,6.744311,25.786816,-14.863041,0.4144262,5.636084,disco
3388.040060191843,1313.5464025425106,2277.162194916742,416.4310637918947,20.465797,0.0,1.9358801,2.553733,0.60498046875,0.01025390625,0.11808431997387771,0.06673320000596478,1.0,0.0023963212,0.46825805,0.2968708,-10.39789,-445.8243,-159.86688,72.54375,163.76884,-58.922924,81.975266,28.84482,61.2471,-91.67702,-16.765371,25.685368,101.27548,-3.636435,52.506096,16.041506,42.99893,-50.041695,-4.4480305,15.5785265,62.83625,-38.03598,22.865053,15.589585,30.724697,-40.481213,-8.22628,11.378651,49.258327,-12.096914,23.367426,10.719979,37.701668,-37.260727,-5.528469,10.248681,54.71074,-14.695337,17.693354,10.978151,18.05345,-43.07978,-15.369109,10.342544,36.223255,-13.901239,10.806196,7.99941,15.486288,-42.666878,-13.526739,8.372498,28.409512,-30.374756,1.7440386,9.281892,30.146147,-29.434193,-6.560188,9.391612,37.203773,-29.48097,5.105752,8.794694,48.331955,-33.98651,0.32969558,10.740193,56.98578,-20.817955,6.998458,10.9133,34.62255,-41.362213,-5.4562087,9.838862,32.283558,-27.590591,0.80631334,8.96677,31.771845,-35.95907,-6.6623497,10.115459,disco
3319.034917236524,1481.494573040131,2178.6164228640005,263.86429399554663,11.998766,0.0,1.7872188,2.009215,0.384765625,0.025390625,0.13440697259578174,0.05812151085688778,1.0,0.004131307,0.41654116,0.28645173,-1.9159077,-305.6678,-133.8668,52.799984,164.67868,-13.597313,93.47174,24.313118,47.117054,-87.402435,-24.215986,19.780514,99.35986,23.081207,61.44255,12.839126,16.799152,-54.4084,-22.856274,11.106015,77.26724,-4.7429066,30.976551,12.854606,14.915129,-44.86004,-14.959397,8.723946,48.16893,-8.634221,20.244457,8.982103,17.362724,-36.23367,-9.292844,8.9862795,41.77353,-9.653812,15.786768,7.913145,25.114483,-41.602325,-8.740783,9.851106,49.187267,-11.763689,11.968789,7.7248983,27.284771,-35.276627,-5.3208146,8.464198,50.61259,-33.31511,4.992871,8.519556,31.762402,-26.559406,-0.6728598,8.2176485,26.565233,-32.72683,3.7227201,8.086324,30.852135,-26.222832,2.09798,7.7180743,36.863754,-26.086233,5.443536,7.136907,28.263897,-19.720383,3.0959997,8.267683,25.964638,-26.0221,2.4591086,7.564472,31.020432,-36.156094,0.7413072,9.978266,disco
3247.828234234918,1684.4030779025056,2680.669868456835,260.96936875045907,14.059616,0.0,1.8646824,2.503304,0.3388671875,0.01220703125,0.12049624794407894,0.04778232938281726,1.0,0.0051000807,0.41508642,0.2899115,-7.6763334,-257.6996,-116.92593,52.756435,136.00601,16.0172,75.75966,17.1763,38.10682,-41.397415,-4.20548,11.792342,72.42023,-4.4486485,37.287037,12.21818,19.303581,-35.398888,-5.3384075,9.402749,53.1119,4.365305,31.376095,8.799665,12.14427,-37.38446,-12.168359,7.811317,46.28513,-2.1744761,22.909481,8.81369,13.725611,-35.854767,-11.43796,7.1184583,32.621246,-21.242659,14.62477,7.502161,11.2544,-35.81343,-13.049892,7.4263234,41.08519,-23.74282,13.4112625,7.9545326,21.548222,-37.65909,-13.228818,8.034679,44.5058,-19.506021,8.251243,7.905858,13.563535,-44.036034,-15.236953,8.686663,29.50647,-17.817734,9.83192,6.024437,15.938952,-35.74079,-6.212928,6.4459877,31.8785,-17.20586,8.001915,7.921603,13.641486,-30.031734,-8.030049,6.2998796,23.276215,-24.112728,4.399167,6.5989327,27.23924,-19.591778,0.95078015,7.5992165,disco
3250.2949889304,1505.1941576895185,2431.704296372022,287.3453637854376,10.580238,0.0,1.8649545,2.152733,0.5009765625,0.03125,0.11262743687113003,0.05184927464232827,1.0,0.005184035,0.44086853,0.28723466,11.429418,-240.30193,-91.597725,42.9471,164.36938,4.742166,99.463974,20.60417,46.421833,-64.97356,-8.991621,16.365696,81.16962,2.2682753,40.185043,14.315862,25.910755,-57.517746,-18.037636,12.018471,50.26464,-18.088062,22.567217,11.04553,21.187038,-54.24823,-21.956272,10.807798,41.895447,-19.810259,15.782541,9.714177,-1.2736719,-54.628624,-25.665386,7.979229,44.807404,-8.154354,17.664223,7.6128635,8.878211,-37.679516,-13.675539,7.3042703,45.1126,-11.971741,15.635084,8.488796,6.8121758,-38.4132,-15.469164,6.999931,39.259304,-18.66851,4.5212984,6.6518483,19.101551,-30.264431,-10.157356,7.460143,19.659378,-28.326822,0.4606566,7.0078783,12.1264,-28.969296,-10.151421,6.3300047,25.261536,-15.610306,4.796901,6.7156887,21.30083,-28.015278,-6.883544,6.8838387,18.436771,-20.893269,-0.9924837,6.4136324,24.74879,-21.319664,-4.503061,7.500871,disco
3250.2949889304,1505.1941576895185,2431.704296372022,287.3453637854376,10.580238,0.0,1.8649545,2.152733,0.5009765625,0.03125,0.11262743687113003,0.05184927464232827,1.0,0.005184035,0.44086853,0.28723466,11.429418,-240.30193,-91.597725,42.9471,164.36938,4.742166,99.463974,20.60417,46.421833,-64.97356,-8.991621,16.365696,81.16962,2.2682753,40.185043,14.315862,25.910755,-57.517746,-18.037636,12.018471,50.26464,-18.088062,22.567217,11.04553,21.187038,-54.24823,-21.956272,10.807798,41.895447,-19.810259,15.782541,9.714177,-1.2736719,-54.628624,-25.665386,7.979229,44.807404,-8.154354,17.664223,7.6128635,8.878211,-37.679516,-13.675539,7.3042703,45.1126,-11.971741,15.635084,8.488796,6.8121758,-38.4132,-15.469164,6.999931,39.259304,-18.66851,4.5212984,6.6518483,19.101551,-30.264431,-10.157356,7.460143,19.659378,-28.326822,0.4606566,7.0078783,12.1264,-28.969296,-10.151421,6.3300047,25.261536,-15.610306,4.796901,6.7156887,21.30083,-28.015278,-6.883544,6.8838387,18.436771,-20.893269,-0.9924837,6.4136324,24.74879,-21.319664,-4.503061,7.500871,disco
3232.9209368066704,1003.2985559222782,2351.0688564095326,328.4389720626784,26.783203,0.0,2.044944,2.8135157,0.3671875,0.015625,0.14734075682082043,0.053777235991616865,1.0,0.005251912,0.46066427,0.29187152,54.807945,-423.0373,-80.92658,69.87044,209.83105,-11.487646,84.79292,27.40454,57.0011,-105.53189,-31.540653,23.43516,91.24487,-32.251583,33.89926,20.188269,21.862064,-60.20011,-19.848768,12.597745,61.29398,-13.477943,23.558197,11.651625,8.149742,-51.205097,-22.125015,9.669612,47.203205,-7.0962753,20.021149,9.840577,19.951666,-53.259514,-16.759602,9.671109,40.854317,-6.492815,19.211897,7.470091,16.745567,-34.184486,-13.106137,8.664602,32.709167,-18.53704,11.505603,7.2447286,14.838489,-33.79169,-10.726899,8.610028,39.988213,-20.317287,10.569202,8.485186,21.046165,-32.903374,-8.427004,8.056442,38.48725,-14.199088,7.3234506,7.445439,28.04394,-29.126408,-5.3749456,8.336992,39.916576,-22.391773,7.6905966,7.8904366,30.026966,-26.808208,-5.544044,7.962143,35.979267,-21.486813,1.5257047,6.3981285,22.922192,-30.558022,-4.640103,7.209391,hiphop
